artifacts,filtered_keys,text_code,text_key,bad_text,tot_ev,corr_ev,numpad_ev,shift_cpslck_ev,type_time,dwelltime_mean,dwelltime_median,dwelltime_sd,latency_mean,latency_median,latency_sd,down_down_mean,down_down_median,down_down_sd,up_up_mean,up_up_median,up_up_sd,no_key_pushed,num_trials,arousal,valence,ID,d_col_ID,time,finished,age,nationality,occupation,sex,os,app_version,num_data_colls,corrected_key_events
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,6.839,137.421,121.0,44.533,234.889,109.5,339.842,373.444,222.5,327.794,367.611,239.5,334.519,65.726,1,75,55,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mpm_Wv-r-2OPqWnzeX4,1638304981287,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ControlLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Control', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['Control', '1', '1']",38.0,0.0,0.0,5.0,17.005,183.474,181.5,81.734,271.162,60.0,565.956,451.973,226.0,559.799,451.189,213.0,594.462,62.999,2,69,41,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpmnPK-2UHF0RXtVmfC,1638308620166,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'Backspace', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'Backspace', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],22.0,1.0,0.0,4.0,12.455,218.273,179.0,117.66,364.429,175.0,511.422,584.429,358.0,474.681,567.857,379.0,517.501,65.548,1,81,59,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mpn2nTe1k3sYNJpaCy5,1638312917464,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,2.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,9.266,184.368,160.0,100.27,320.167,72.0,548.75,505.889,273.5,537.308,502.111,243.0,559.834,66.847,1,81,56,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpnGdaOM0YfIXhByJSI,1638316546987,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,8.685,184.421,161.0,74.53,287.833,120.5,465.448,473.611,286.5,446.329,461.278,281.0,471.405,64.928,1,71,57,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpnUTp2gI4RyyVX2ivt,1638320172858,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,7.405,178.737,151.0,71.933,222.722,83.5,408.476,403.0,238.0,394.639,393.667,252.0,424.422,59.487,1,71,60,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MppQUU__nqN2FxtaOot,1638352682482,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyN', 'KeyA', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'O', 'Shift', 'r', 'n', 'a', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,6.426,152.105,129.0,59.749,196.444,69.5,393.231,351.056,208.0,374.579,344.722,232.5,381.334,61.547,1,60,68,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mppd_ppoHzjkr3qr2Aj,1638356376939,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,6.627,163.947,153.0,80.479,195.111,71.0,400.305,359.167,223.5,385.215,354.722,228.5,413.691,59.529,1,80,71,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpprPRhYGHuGcNbDSP9,1638360000258,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit2', 'Backspace', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '2', 'Backspace', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],21.0,1.0,0.0,3.0,6.219,172.286,146.0,95.07,130.05,65.0,251.19,306.0,220.5,237.616,296.1,209.5,278.425,50.121,1,77,62,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mpq4DsXHh4uDBdOf5yG,1638363622878,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,1.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'O', 'Shift', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'B', 'Shift', 'a', 'l', 'l', 'O', 'Shift', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1', '1']",57.0,0.0,0.0,9.0,25.064,178.211,151.0,129.238,266.179,69.0,759.583,445.125,195.0,747.262,443.161,203.0,796.524,65.133,3,57,44,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpqI5jz1iZ15CgRbVPm,1638367259542,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'O', 'Shift', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,5.005,185.526,173.0,84.963,82.222,14.0,234.493,270.611,195.0,228.131,262.278,193.0,293.075,39.76,1,74,66,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpqVtRM6bRiVxodnDiK,1638370875026,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyN', 'KeyA', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit1', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'O', 'Shift', 'r', 'n', 'a', 'g', 'e', '3', '8', '1', '9', 'Shift', '1', 'Enter', 'Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1', '1']",38.0,0.0,0.0,6.0,13.474,157.895,140.5,62.439,202.0,34.0,529.126,360.973,181.0,518.733,357.432,186.0,556.536,62.12,2,43,62,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mpqik0vIoLih2aoSPGU,1638374506479,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit2', 'Digit8', 'Digit1', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '2', '8', '1', '9', 'Shift', '1', 'Enter', 'Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1', '1']",38.0,0.0,0.0,6.0,11.945,163.974,145.5,52.55,154.432,8.0,440.287,319.838,164.0,425.54,315.595,171.0,459.639,56.082,2,46,42,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MprVf4C0hJTtzjIojMp,1638387594414,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,4.496,167.105,147.0,61.452,73.389,11.0,203.59,240.667,161.5,184.382,231.278,162.0,208.591,42.438,1,40,32,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mprb_ndQEiISijUVYJU,1638389408202,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit2', 'Backspace', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '2', 'Backspace', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],21.0,1.0,0.0,3.0,7.812,195.095,192.0,76.734,185.75,68.0,330.069,382.0,211.5,325.466,375.05,286.0,339.491,56.093,1,74,56,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MprpOKf8x0po2rZpMo6,1638393027113,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,1.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,7.161,182.105,150.0,91.821,205.611,55.0,409.121,390.778,225.5,382.408,382.778,226.5,440.742,59.74,1,40,93,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mps2CUZxomEhYjaET6d,1638396647378,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyN', 'KeyA', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'n', 'a', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'B', 'Shift', 'a', 'l', 'l', 'O', 'Shift', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1', '1']",57.0,0.0,0.0,9.0,23.408,171.053,157.0,68.42,243.893,84.0,547.602,415.554,227.5,539.502,413.982,225.0,566.29,64.948,3,42,72,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpsU3n9yoqfd1G88gNK,1638400349752,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['KeyN', 'ShiftLeft', 'Backspace', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['N', 'Shift', 'Backspace', 'B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['N', '1']",22.0,1.0,0.0,4.0,4.764,179.727,155.0,74.606,38.571,37.0,157.991,219.619,186.0,129.725,210.762,178.0,151.228,32.641,1,78,72,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpsWVtOrPBp98ERWdwx,1638404591263,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,2.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,5.114,174.211,160.0,79.847,100.222,77.0,172.883,274.889,240.0,145.987,258.722,220.0,170.903,42.257,1,68,68,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpuH593jvimkM4IqA3D,1638434104853,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,4.355,157.579,151.0,39.894,75.611,25.0,158.54,234.611,161.0,145.868,227.722,198.5,148.808,40.023,1,35,61,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpuUtNK_WrEMcvSKa1R,1638437722492,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,5.553,157.632,142.0,69.413,142.111,69.0,276.161,302.778,213.5,260.954,294.0,212.0,277.007,51.972,1,34,76,1Yr01bphWNORcb1H1Tv54d2K6HT2,-Mpuhg0Y_OSpB5o4Y3ci,1638441337778,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyK', 'Backspace', 'Backspace', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'k', 'Backspace', 'Backspace', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['k', '1']",23.0,2.0,0.0,3.0,6.637,150.696,151.0,47.146,144.136,46.0,289.761,295.545,176.0,269.812,290.364,200.5,292.607,54.603,1,35,66,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpuvTx9reP_r2939JxT,1638444954236,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,2.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'L', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['L', '1']",19.0,0.0,0.0,3.0,5.643,160.053,143.0,58.991,144.556,39.0,263.44,307.0,178.5,254.252,301.278,204.0,276.11,54.864,1,70,77,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpvVkXPaQhBCBKioJcz,1638454725533,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit1', 'Backspace', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '1', 'Backspace', '2', '9', 'Shift', '1', 'Enter']","['1', '1']",21.0,1.0,0.0,3.0,7.239,166.714,156.0,64.483,186.9,31.5,367.85,356.8,185.5,366.147,348.45,200.5,389.024,56.886,1,68,61,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpviZjiCWT2gR2OKM5F,1638458347219,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,1.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,6.1,171.789,157.0,51.323,157.556,88.5,269.869,330.611,227.0,265.911,325.722,228.5,281.784,52.738,1,68,71,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpvwNlzswDsDS6Pu0NU,1638461968206,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit1', 'Digit9', 'Backspace', 'Backspace', 'Backspace', 'Backspace', 'ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '1', '9', 'Backspace', 'Backspace', 'Backspace', 'Backspace', 'Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1']",39.0,4.0,0.0,5.0,11.627,195.667,171.0,150.137,105.158,31.0,285.881,301.632,186.5,315.359,299.316,209.5,329.516,42.074,1,73,69,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpwAAg50lCUSKbdklG1,1638465846711,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,16.0
0,0,"['KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter', 'KeyB', 'ShiftLeft', 'KeyA', 'KeyL', 'KeyL', 'KeyO', 'ShiftLeft', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['B', 'Shift', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter', 'B', 'Shift', 'a', 'l', 'l', 'O', 'Shift', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']","['1', '1']",38.0,0.0,0.0,6.0,12.557,173.184,152.0,62.951,161.514,45.0,451.295,335.568,203.0,438.798,330.108,212.0,474.99,54.217,2,84,78,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpwO-onJNFpKl1trZ78,1638469472218,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftLeft', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,4.716,172.842,162.0,59.135,79.556,71.5,155.355,253.0,211.0,145.243,248.278,263.0,165.688,39.928,1,74,67,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpwauuKaH5JZXfQKPlU,1638473117981,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
0,0,"['ShiftLeft', 'KeyB', 'KeyA', 'KeyL', 'KeyL', 'ShiftRight', 'KeyO', 'KeyR', 'KeyA', 'KeyN', 'KeyG', 'KeyE', 'Digit3', 'Digit8', 'Digit2', 'Digit9', 'ShiftLeft', 'Digit1', 'Enter']","['Shift', 'b', 'a', 'l', 'l', 'Shift', 'o', 'r', 'a', 'n', 'g', 'e', '3', '8', '2', '9', 'Shift', '1', 'Enter']",['1'],19.0,0.0,0.0,3.0,12.137,165.316,102.0,136.339,499.778,483.5,476.697,668.611,614.5,408.722,643.778,564.5,507.618,76.757,1,71,62,1Yr01bphWNORcb1H1Tv54d2K6HT2,-MpwolCh1zUp33_oKLb0,1638476748238,True,1,Deutsch,1,0,win32,KeyboardStudy_de,99,0.0
